web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1556733255-353","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@PanzerDB","Panzer DB","I finally managed to see #Dunkirk from Christopher Nolan last night. A great movie, specially dogfights.","2","2","22","1551445673000","5:07 AM - 1 Mar 2019","/PanzerDB/status/1101469104748351488"
"1556733255-314","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@MC3377425","Derrick #GGMU","What the heck @mediacorpCh5?!

I was supposed to watch #Dunkirk at this time. Not #HitmanAgent47.

What's with the sudden change of schedule.","","","","1551452653000","7:04 AM - 1 Mar 2019","/MC3377425/status/1101498380260241409"
"1556733255-330","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@Baddileyram","grumpy man","""Where are the Americans ?"" Shouts the German officer errrrrr...... in America its supposed to be 1940 ? #poor #fakehistory #ww2 #dunkirk #operationdunkirk #crapfilm","1","1","1","1551781760000","2:29 AM - 5 Mar 2019","/Baddileyram/status/1102878755503173632"
"1556733255-305","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@tmj_VAL_retail","TMJ-VAL Retail Jobs","Interested in a job in #Dunkirk, MD? This could be a great fit. Click the link in our bio to apply: Shift Supervisor Management Trainee at CVS Health #Retail","","","","1551389277000","1:27 PM - 28 Feb 2019","/tmj_VAL_retail/status/1101232561806688257"
"1556733255-310","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@fodderman1914","fodderman1914","can we keep it real   for this world we live in #forthefewnotmany  Churchill's famous quote =   afew posh kids (raf)save us when working class army ran away.#dunkirk","1","","","1551610435000","2:53 AM - 3 Mar 2019","/fodderman1914/status/1102160166319996929"
"1556733255-334","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@AACOPD_SD","AACOPD-Southern District","We had a great time with the kids @TraceysAACPS. Thanks for having us! 1631 #friendship #dunkirk #dealepic.twitter.com/CmUm9flhDz","","","1","1551126775000","12:32 PM - 25 Feb 2019","/AACOPD_SD/status/1100131547473166338"
"1556733255-350","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@seankirst","sean kirst","Almost 70 years after brother went missing in #KoreanWar, 81-year-old who served as first woman mayor of #Dunkirk, #UpstateAmerica city, despairs of chance she will live to see his remains brought home. My @TheBuffaloNews column:https://buffalonews.com/2019/03/02/sean-kirst-a-sister-remains-true-to-teenage-brother-lost-in-korean-war/ …","","2","6","1551541329000","7:42 AM - 2 Mar 2019","/seankirst/status/1101870313313308672"
"1556733255-361","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@Only_Angel_Lou","😇 Proud","Lilo's friendship is adorable. 
I miss them.
.
.
#harryuseshappinessnotgender #harrystyles #liampayne #niallhoran #louistomlinson #onedirection #thistown #dunkirk #justholdon #steveaoki… https://www.instagram.com/p/BuTQk9PgOBL/?utm_source=ig_twitter_share&igshid=4yr9r4wdf0no …","","1","1","1551089451000","2:10 AM - 25 Feb 2019","/Only_Angel_Lou/status/1099975002688872448"
"1556733255-312","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@tngrealtors","The Nolan Group","Do you know someone looking for a great #property in #Dunkirk?   #realestatehttp://tour.circlepix.com/home/GUSPNK","","1","1","1551465882000","10:44 AM - 1 Mar 2019","/tngrealtors/status/1101553867614011397"
"1556733255-363","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@Only_Angel_Lou","😇 Proud",". Sorry for not posting. Will try to post more
.#harryuseshappinessnotgender #harrystyles #liampayne #niallhoran #louistomlinson #onedirection #thistown #dunkirk #justholdon #steveaoki… https://www.instagram.com/p/BuTDJX9gxgM/?utm_source=ig_twitter_share&igshid=1xhskkard2ruk …","","1","","1551082410000","12:13 AM - 25 Feb 2019","/Only_Angel_Lou/status/1099945471089537024"
"1556733255-318","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@PoliticalInd1an","Political INDIAN","#Dunkirk the only Nolan movie, where you wish not to see 'twist in tale'.

But enjoyed Chur'chill's climax statement urging to 'fight till end, read by depleted Soldier who faced many near-death circumstances

“War is young men dying and old men talking” ― Franklin D. Roosevelt","","","1","1551277333000","6:22 AM - 27 Feb 2019","/PoliticalInd1an/status/1100763035457576960"
"1556733255-348","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@GabrielVikander","Gabriel Godard Targaryen  🐉 🐉 🐉","#Dunkirk is fucking brilliant. With this film, Nolan has confirmed himself (Once again) as one of the greatest filmmakers of all time. pic.twitter.com/imO5VUOLTE","","5","16","1551568894000","3:21 PM - 2 Mar 2019","/GabrielVikander/status/1101985930800496640"
"1556733255-320","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@tngrealtors","The Nolan Group","See a virtual tour of my newest #listing 12520 Perrywood Lane #Dunkirk #MDhttp://tour.circlepix.com/home/GUSPNK","","2","2","1551466414000","10:53 AM - 1 Mar 2019","/tngrealtors/status/1101556097326952450"
"1556733255-343","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@HeathLegend","Heath Ledger","Christopher Nolan Celebrates Cinema-Going, Talks New Film He’s “About to Start Shooting” in Keynote Speech at Annual UK Cinema Association Conference. https://www.screendaily.com/news/christopher-nolan-celebrates-cinema-going-talks-new-film-in-keynote-speech/5137411.article#.XH64A-ymAdg.twitter … …
#ChristopherNolan #Memento #BatmanBegins #ThePrestige #TheDarkKnight #Inception #Interstellar #Dunkirk pic.twitter.com/xBZFmz4nNu","","3","8","1551809607000","10:13 AM - 5 Mar 2019","/HeathLegend/status/1102995553481302021"
"1556733255-345","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@NRT_English","NRT English","Hundreds of Kurdish refugees facing hardship in Dunkirk: foundation

http://www.nrttv.com/EN/News.aspx?id=10721&MapID=1 … #NRTnews #Dunkirk #TwitterKurds #France #Refugees #Migrantspic.twitter.com/RTxrQopB8F","","","3","1551684511000","11:28 PM - 3 Mar 2019","/NRT_English/status/1102470862328999937"
"1556733255-338","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@BastidonPauline","Pauline Bastidon","If you are on your way to #Calais #Dunkirk the following traffic restrictions could affect you - holding areas for trucks are back in use, part of the A16 is closed @newsfromfta @Freight_NI @newsfromftai @S_LD_ http://www.nord.gouv.fr/Actualites/A-la-une/Zones-de-stockage-A16-A26-reactivees-ce-jeudi-7-mars-Mouvement-social-des-douaniers …","","5","","1551942660000","11:11 PM - 6 Mar 2019","/BastidonPauline/status/1103553620572848128"
"1556733255-324","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@Only_Angel_Lou","😇 Proud","Would you like me to go live to record the live performance.
.
.
. .#harryuseshappinessnotgender #harrystyles #liampayne #niallhoran #louistomlinson #onedirection #thistown #dunkirk… https://www.instagram.com/p/BuuC9HXgIj9/?utm_source=ig_twitter_share&igshid=5w0jxukfslt7 …","","","","1551988279000","11:51 AM - 7 Mar 2019","/Only_Angel_Lou/status/1103744960044650504"
"1556733255-337","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@Gavins_Tweet","G_S_B","The BIG problems (or elephants in room) with spin upon #Dunkirk are Napoleons Army after retreat from RuSSia and the Singapore disaster.","","","","1551197715000","8:15 AM - 26 Feb 2019","/Gavins_Tweet/status/1100429092720119808"
"1556733255-342","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@SBAatlantic","SBA Atlantic (Region II)","#Dunkirk Observer: @SBAAtlantic's resource partner, @ASBDC at @sunyjcc, offers workshops, panel discussions, videos & full-length courses on a wide range of topics for #smallbiz & #entrepreneurs. Put the @SBAgov Academy to work for you! http://www.observertoday.com/news/local-region/2019/03/put-the-small-business-academy-to-work-for-you/ … @SBA_Buffalo","","","5","1551823304000","2:01 PM - 5 Mar 2019","/SBAatlantic/status/1103053003785945088"
"1556733255-322","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@secretcinema","Secret Cinema","A director's signature.
#ChristopherNolan

#Inception 
#Interstellar 
#Dunkirk

Via @cinemonkeyspic.twitter.com/GiC0tNshoe","1","3","34","1551981642000","10:00 AM - 7 Mar 2019","/secretcinema/status/1103717122646163457"
"1556733255-355","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@ActScribblerDJ","Madalyn Morgan","Foxden Acres: http://www.amazon.co.uk/dp/B00BCX59LE/      
First in The Dudley Sisters Saga.
A gripping story about strong women, loyalty,
love, loss and learning to love again.
#landgirls
#RAF
#Dunkirk
#psychological
#thriller
#secrets
#lies
#blackmail
#love
#paperback #Kindle #KindleUnlimitedpic.twitter.com/4opx2UVz0f","","15","8","1551431268000","1:07 AM - 1 Mar 2019","/ActScribblerDJ/status/1101408686872899584"
"1556733255-344","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@CarolineMills99","Caroline Mills","Even on a damp and overcast winter day, @Visit_Bruges still looks vibrant.. Book a morning crossing to #Calais or #Dunkirk from the #UK and you can be here in time for lunch. @visitflanders @UNESCOEU #Brugge #Belgium #bgtwpic.twitter.com/JnoH7eUjFS","2","","5","1551727023000","11:17 AM - 4 Mar 2019","/CarolineMills99/status/1102649173319565313"
"1556733255-321","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@ForHackney","Hackney for a #PeoplesVote  🇬🇧 🇪🇺","My grandparents and infant father were bombed out of London during the #blitz. My grandfather tried to get to #Dunkirk to escape France, but German lines were too thick and he and his team escaped through Spain. They lived the Blitz. They’d be horrified by this #Brexit.pic.twitter.com/nB8k6cVCbi","","","","1551624450000","6:47 AM - 3 Mar 2019","/ForHackney/status/1102218949381578753"
"1556733255-358","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@Care4Calais","Care4Calais","What’s it like for people in Calais hoping to cross the English Channel?

""In the city of #Calais and #Dunkirk it’s closed. Why? We are terrorists? No. We need only help.""
#RefugeesWelcome
https://buff.ly/2GXPDtM pic.twitter.com/0Kf3hJNfrz","","2","2","1551100755000","5:19 AM - 25 Feb 2019","/Care4Calais/status/1100022411951570946"
"1556733255-357","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@Eurovia_Group","Eurovia","Eurovia has just been awarded the single-contractor roadworks programme framework agreement by the #Dunkirk urban community  https://bit.ly/2EtoNYE pic.twitter.com/TrK8ckrfSn","","1","1","1551113250000","8:47 AM - 25 Feb 2019","/Eurovia_Group/status/1100074821675819008"
"1556733255-360","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@michtymike","Grumpykiltpin  🏴󠁧󠁢󠁳󠁣󠁴󠁿","#Dunkirk","","","2","1551093074000","3:11 AM - 25 Feb 2019","/michtymike/status/1099990198480445440"
"1556733255-367","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","null","null","null","null","null","null","null","null","null"
"1556733255-316","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@RituRaizada","Ritu Raizada","Down with flu, I wondered how I’d tackle sleepless nights but @PrimeVideoIN sailed me thru them all. Never been dis thrilled2 have binge watched #SexAndTheCity #Dunkirk #Geostorm & #LaLaLand in 1 night #filmikeeda #moviebuff #flu #fever #mondaythoughts
Tonight it’s #Bollywood","","","","1551118535000","10:15 AM - 25 Feb 2019","/RituRaizada/status/1100096988220137472"
"1556733255-365","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@beautifulmindTC","BeautifulMind Views","La Tâche de Racheter le Cameroun des Mains du Régime Fasciste au Pouvoir et du Hooliganisme https://viewsnewcameroon.blogspot.com/2018/04/la-tache-de-racheter-le-cameroun-des.html?spref=tw … #Besançon #Boulogne #Billancourt #Orléans #Rouen #Mulhouse #Caen #SaintDenis #Nancy #SaintPaul #Argenteuil #Montreuil #Roubaix #Dunkirk #Tourcoing #Créteil #Avignon","","","","1551059594000","5:53 PM - 24 Feb 2019","/beautifulmindTC/status/1099849771118981122"
"1556733255-332","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@chalam78","Venkat Chalapathy","#Dunkirk = Haunted Journey of ironies

Mighty Destroyer Ships destroyed like sitting Ducks. Small Boats are the Saviors
Old Man, Teens are Heroes, not mighty military
Upholds Humanity by sacrificing Humans

Humans too twisted than Nolan Screenplay to learn lesson from World Wars","","","","1551250654000","10:57 PM - 26 Feb 2019","/chalam78/status/1100651136841707525"
"1556733255-331","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@macxdee007","Macxdee","It's like the Royal Air Force pilot Farrier coming home which didn't happen in the movie but it's happening in real life...just WOW
#Dunkirk 
#WelcomeHomeAbhinandan","","","1","1551441778000","4:02 AM - 1 Mar 2019","/macxdee007/status/1101452767116222464"
"1556733255-356","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@HeathLegend","Heath Ledger","Christopher Nolan’s ‘Dunkirk’ (2017) screens tonight 28/2 at 20:45 in 15/70mm at @BFI’s Odeon IMAX Theater in #London: https://www.odeon.co.uk/films/dunkirk_15_70mm_imax/101197/ …
#Dunkirk #ChristopherNolan #KennethBranagh #TomHardy #CillianMurphy #FionnWhitehead #AneurinBarnard #JackLowden #BarryKeoghan #IMAX #70mmpic.twitter.com/it2dQWVRA4","1","32","66","1551369733000","8:02 AM - 28 Feb 2019","/HeathLegend/status/1101150590762188801"
"1556733255-366","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@DamianCC94","Dr. Damián Correa","Las películas nominadas a los #Oscars 2018 fueron muy de mi agrado. Si las tuviera que acomodar quedarían así:
1 #TheShapeOfWater
2 #ThreeBillboardsOutsideEbbingMissouri 
3 #PhantomThread
4 #Dunkirk 
5 #LadyBird
6 #GetOut
7 #DarkestHour
8 #ThePost
9 #CallMeByYourName.","","","","1551054608000","4:30 PM - 24 Feb 2019","/DamianCC94/status/1099828860651073536"
"1556733255-304","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@Lyanna25","Lyanna","#InVilleneuveWeTrust
I had a similar reaction to the casting of a certain someone in #Dunkirk but in the end, he wasn't bad","1","","","1551634102000","9:28 AM - 3 Mar 2019","/Lyanna25/status/1102259433629990912"
"1556733255-325","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@SamBailey456","Sam Bailey","New Illustrations for an upcoming project #soldier #hero #theregimentalartco #guards #ww2 #dunkirk #grenadierguards https://www.instagram.com/p/BusmHWsh8Y7/?utm_source=ig_twitter_share&igshid=pvrhmqv9mwrc …","","1","","1551939603000","10:20 PM - 6 Mar 2019","/SamBailey456/status/1103540798958649345"
"1556733255-300","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@VCTrustee","VC Trustee","Sad to hear of the passing of Garth Wright ex Royal Artillery (right of image) and Arthur Taylor ex Royal Air Force (2nd from right).

#Dunkirk #Veterans

Rest in Peace gentleman and thank you for your service.

Image by Tom Allett taken at
@KensingtonRoyalpic.twitter.com/uiuYw5gstc","1","10","21","1551445343000","5:02 AM - 1 Mar 2019","/VCTrustee/status/1101467720187629568"
"1556733255-308","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@Only_Angel_Lou","😇 Proud","The live stream  broke for me  we broke YouTube
.
.
. .#harryuseshappinessnotgender #harrystyles #liampayne #niallhoran #louistomlinson #onedirection #thistown #dunkirk #justholdon… https://www.instagram.com/p/BuuE44Ug8bs/?utm_source=ig_twitter_share&igshid=20m3u594gwrz …","","","","1551989293000","12:08 PM - 7 Mar 2019","/Only_Angel_Lou/status/1103749212276211712"
"1556733255-327","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@KulganofCrydee","Kulgan of Crydee","Obituary: 2Lt Cecil Steff RA (saw action with Special Forces) https://www.telegraph.co.uk/obituaries/2019/03/06/cecil-steff-gunner-officer-took-part-night-raids-french-coast/ … < #RIP #WW2 #Dunkirk #RoyalArtillery #Honour #Duty #Service #HEROpic.twitter.com/T23zR6liC3","","1","","1551945816000","12:03 AM - 7 Mar 2019","/KulganofCrydee/status/1103566856877735937"
"1556733255-319","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@prvdababy","jan 🦋 ✨","literal heartbreak during these eras @harrystyles #harrystylesalbum #harrystyles #harold #hazza #haroldstyles #harryedwardstyles #harry #styles #signofthetimes #sweetcreature #twoghosts #kiwi #dunkirk #dunkirkmovie #zayn #niallhoran #louistomlinson #liampyne #1d #onedirectionpic.twitter.com/nUPsKPacij","","","2","1551250447000","10:54 PM - 26 Feb 2019","/prvdababy/status/1100650265567350784"
"1556733255-307","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@WilliamShuttoh","Call me Bill","I lost loads. But do you see me whining? I dusted myself down & got on with it! #BlitzSpirit #Dunkirk #Agincourt #Culloden","1","","2","1551550661000","10:17 AM - 2 Mar 2019","/WilliamShuttoh/status/1101909455879442432"
"1556733255-328","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@10kMilesandMore","10,000Miles&More","A trip on the #Thames on a little ship with a big #history: https://10000milesandmore.wordpress.com/2019/03/06/of-a-viscount-and-valour-a-thames-boat-trip-with-an-unexpected-bonus/ … #Dunkirk #London #WorldWar2pic.twitter.com/1BnCU7F1dr","","1","","1551893994000","9:39 AM - 6 Mar 2019","/10kMilesandMore/status/1103349498431131648"
"1556733255-335","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@TJN_Jobs","TheJobNetwork Jobs","#JobOpening:
#Aw_Farrell_&_Son_Inc 
#Safety_Dept._Administrative_Assistant_And_Roofers 
#Dunkirk #NY

http://bit.ly/2Eq5dvb pic.twitter.com/1TmyutYFdq","","","","1551532899000","5:21 AM - 2 Mar 2019","/TJN_Jobs/status/1101834956194697216"
"1556733255-351","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@peakyblindersgr","esmeralda mouna","#CillianMurphy and #BarryKeoghan #Dunkirk premiere in Dublin pic.twitter.com/C8NLquXfrs","","9","27","1551540430000","7:27 AM - 2 Mar 2019","/peakyblindersgr/status/1101866544995414016"
"1556733255-364","https://twitter.com/search?l=&q=dunkirk%20%23dunkirk%20since%3A2019-02-25%20until%3A2019-03-08&src=typd","@WorldToBe1","The World To Be Views","#TERRORISME: Une Arme politique, Un Infection Sociale,Un Cancer de l’Ame https://www.amazon.com/dp/B07DK8TY51/ref=cm_sw_r_tw_dp_U_x_3GagBbPQA2234 … via @amazon #Boulogne #Billancourt #Orléans #Rouen #Mulhouse #Caen #SaintDenis #Nancy #SaintPaul #Argenteuil #Montreuil #Roubaix #Dunkirk #Tourcoing #Créteil #Avignon #Nanterre #CAN","","","1","1551071446000","9:10 PM - 24 Feb 2019","/WorldToBe1/status/1099899484417474560"
